label,notes,github_url,repo,commit_date,commit_message,is_different_author,time_gap_days,file_path,target_class,comment_type,added_comment,target_method
,,https://github.com/oracle/graal/commit/f3ba9b4544821157cd031917097410f38cb7a629,oracle/graal,2018-07-10,Fix documentation issues.,-1,,ExecutionListener.java,Builder,inline,"         * Collect additional execution event data about return values. The return value may be
         * accessed in {@link #onReturn(Consumer) OnReturn} events with
         * {@link ExecutionEvent#getReturnValue()}.
---
 * The management package provides tools that monitor and instrument the behavior of guest language","        public Builder collectInputValues(boolean enabled) {
            this.collectInputValues = enabled;
            return this;
        }"
,,https://github.com/openjdk/jdk/commit/c3e64cb01c446d3ff75e09c5f9122f71d21f82f9,openjdk/jdk,2017-03-30,"8155052: add notes and links to j.u.Observer/Observable deprecation comments

Reviewed-by: chegar",-1,,Observable.java,,inline," * For reactive streams style programming, see the
 * {@link java.util.concurrent.Flow} API.",
,,https://github.com/openjdk/jdk/commit/a8d8ffa8ad63f8f6308e2da224894fb2aded5d5c,openjdk/jdk,2025-05-16,"8356395: Spec needs to be clarified for InterfaceAddress class level API documentation and getBroadcast() method

Reviewed-by: dfuchs",-1,,InterfaceAddress.java,,inline," * This class represents a Network Interface address. In the case of
 * IPv4, this comprises the IP address, a subnet mask, and a broadcast
 * address if the interface supports broadcast. In the case of IPv6,
 * it comprises the IP address and a network prefix length.
---
     * <p>
     * Certain network interfaces, such as the loopback interface, do not support
     * broadcasting and will also return {@code null}.",
,,https://github.com/google/guice/commit/02d505cd72ebdfe2ccfce560969797c4b00f2bc2,google/guice,2009-08-19,"Fixed typo in documentation.

git-svn-id: https://google-guice.googlecode.com/svn/trunk@1065 d779f126-a31b-0410-b53b-1d3aecad763e",-1,,FactoryModuleBuilder.java,for,inline, *   install(new FactoryModuleBuilder().build(FruitFactory.class));," * protected void configure() {
 *   install(new FactoryModuleBuilder().build(FruitFactory.class));
 * }</pre>"
,,https://github.com/jenkinsci/jenkins/commit/4808c2731d9cdb4b407fd7571b94394220dbd484,jenkinsci/jenkins,2008-06-24,"clarifying doc.

git-svn-id: https://hudson.dev.java.net/svn/hudson/trunk/hudson/main@10364 71c3de6d-444a-0410-be80-ed276b4c234a",-1,,Hudson.java,Hudson,javadoc,"    /**
     * {@inheritDoc}.
     *
     * Note that the look up is case-insensitive.
     */","    public TopLevelItem getJobCaseInsensitive(String name) {
        for (Entry<String, TopLevelItem> e : items.entrySet()) {
            if(Functions.toEmailSafeString(e.getKey()).equalsIgnoreCase(Functions.toEmailSafeString(name)))
                return e.getValue();
        }
        return null;
    }"
,,https://github.com/bazelbuild/bazel/commit/7fb50baaa00f92c6f009dcf1684427fc8fa1f301,bazelbuild/bazel,2023-04-19,"Add code comment for why the in-memory filesystem would not be able to create an output dir.

PiperOrigin-RevId: 525553618
Change-Id: Ie9102c39f7a0d4513ce68bcbaf214808600b95f0",-1,,ActionOutputDirectoryHelper.java,,inline,"   * Creates output directories for an action file system. The action file system uses an in-memory
   * filesystem and sometimes it mixes a local filesystem, e.g. Build without the Bytes, ({@link
   * com.google.devtools.build.lib.vfs.OutputService.ActionFileSystemType}). In the latter case,
   * creating output directories could fail for the same reason as {@link #createOutputDirectories}.",
,,https://github.com/apache/jmeter/commit/ce199c0d07bdb1d24f170cf4db578223874b850d,apache/jmeter,2011-12-10,"Document usage

git-svn-id: https://svn.apache.org/repos/asf/jmeter/trunk@1212782 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: ab09599387b1acce936acd7dd0a70e511fac3f2f",-1,,JMeterContextService.java,JMeterContextService,inline,"     * Replace Thread Context by the parameter.
     * Currently only used by {@link org.apache.jmeter.protocol.http.sampler.HTTPSamplerBase.ASyncSample HTTPSamplerBase.ASyncSample}","    static void removeContext(){ // Currently only used by JMeterThread
        threadContext.remove();
    }"
,,https://github.com/bazelbuild/bazel/commit/0b331fd8721d022f740b501fd2ba0332c9a018d0,bazelbuild/bazel,2025-05-01,"Note weakness in Starlark options parsing.

PiperOrigin-RevId: 753583366
Change-Id: I3919bef50eba8ae7124c0b0a5b88d29c21f619c5",-1,,StarlarkOptionsParser.java,Builder,inline,"    // This isn't resilient against labels with the ""="" character in them, e.g.
    // ""//pkg/prefix=suffix"". See https://bazel.build/concepts/labels#target-names.","  public boolean parse() throws InterruptedException, OptionsParsingException {
    return parseGivenArgs(nativeOptionsParser.getSkippedArgs());
  }"
,,https://github.com/grpc/grpc-java/commit/609f31a5785d77940031e24e94d24f94f985448f,grpc/grpc-java,2015-09-02,Document valid characters for AsciiMarshaller,-1,,Metadata.java,,inline,"   * <p>This should be used with ASCII strings that only contain the characters listed in the class
   * comment of {@link AsciiMarshaller}. Otherwise the output may be considered invalid and
   * discarded by the transport, or the call may fail.
---
   * <p>Names are ASCII string bytes that contains only the characters listed in the class comment
   * of {@link Key}. If the name ends with {@code ""-bin""}, the value can be raw binary.  Otherwise,
   * the value must contain only characters listed in the class comments of {@link AsciiMarshaller}
---
   * following characters:
   * <ul>
   *   <li>Space: {@code 0x20}, but must not be at the beginning or at the end of the value.</li>
   *   <li>ASCII visible characters ({@code 0x21-0x7E}), but excluding comma ({@code "","", 0x2C}).
   * </ul>
   * <p>Note this has to be the subset of valid characters in {@code field-content} from RFC 7230
   * Section 3.2.
---
     * Serialize a metadata value to a ASCII string that contains only the characters listed in the
     * class comment of {@link AsciiMarshaller}. Otherwise the output may be considered invalid and
     * discarded by the transport, or the call may fail.",
,,https://github.com/debezium/debezium/commit/921df157dcf5fc5b1e8fc9055937a45cae303335,debezium/debezium,2025-08-28,DBZ-9398 Add explanation why RejectedExecutionException is not caught,-1,,AsyncEmbeddedEngine.java,AsyncEmbeddedEngine,inline,"                // We may hit here also RejectedExecutionException when the is another batch submitted for processing,
                // but for now we don't catch it and let pass it to the user in CompletionCallback so the user can react to it.","    private void startSourceTasks(final List<EngineSourceTask> tasks) throws Exception {
        LOGGER.debug(""Starting source connector tasks."");
        final ExecutorCompletionService<Void> taskCompletionService = new ExecutorCompletionService(taskService);
        // Set the TCCL for the threads while starting the tasks.
        final ClassLoader originalTccl = Thread.currentThread().getContextClassLoader();
        for (EngineSourceTask task : tasks) {
            taskCompletionService.submit(() -> {
                try {
                    Thread.currentThread().setContextClassLoader(this.classLoader);
                    task.connectTask().start(task.context().config());
                }
                finally {
                    Thread.currentThread().setContextClassLoader(originalTccl);
                }
                return null;
            });
        }

        final long taskStartupTimeout = config.getLong(AsyncEngineConfig.TASK_MANAGEMENT_TIMEOUT_MS);
        LOGGER.info(""Waiting max. for {} ms for individual source tasks to start."", taskStartupTimeout);
        final int nTasks = tasks.size();
        Exception error = null;
        int failedTasks = 0;
        // To avoid leaked resources, we have to ensure that all tasks that were scheduled to start are really started before we continue with the execution in
        // the main (engine) thread and change engine state. If any of the scheduled tasks has failed, catch the exception, wait for other tasks to start and then
        // re-throw the exception and let engine stop already running tasks gracefully during the engine shutdown.
        for (int i = 0; i < nTasks; i++) {
            try {
                final Future<Void> taskFuture = taskCompletionService.poll(taskStartupTimeout, TimeUnit.MILLISECONDS);
                if (taskFuture != null) {
                    taskFuture.get(); // we need to retrieve the results to propagate eventual exceptions
                }
                else {
                    throw new InterruptedException(""Time out while waiting for source task to start."");
                }

                LOGGER.debug(""Started task #{} out of {} tasks."", i + 1, nTasks);
            }
            catch (Exception e) {
                LOGGER.debug(""Task #{} (out of {} tasks) failed to start. Failed with"", i + 1, nTasks, e);
... (省略: 全62行)"
,,https://github.com/deepjavalibrary/djl/commit/81bcc25bfc986b26d116b9ee8149e55a9309d202,deepjavalibrary/djl,2020-02-10,Correction/clarification of the doc of batchFlatten,-1,,Blocks.java,Blocks,inline,"     * Inflates the 1-D flattened {@link ai.djl.ndarray.NDArray} provided as input to a 2-D {@link ai.djl.ndarray.NDArray} of shape (batch, size).
---
     * @param array a 1-D flattened array of size batch * size {@link NDList}
---
     * @param size the dimension of the input
     * @return a 2-D {@link NDList} that contains the inflated {@link ai.djl.ndarray.NDArray}","    private static NDList batchFlatten(NDList arrays) {
        long batch = arrays.head().size(0);
        return batchFlatten(arrays, batch, -1);
    }"
,,https://github.com/oracle/graal/commit/dfbd895af3f1723142ec2d4f8e147c7d717c8159,oracle/graal,2014-12-31,Truffle: typo in documentation of PrimitiveValueProfile.,-1,,PrimitiveValueProfile.java,,inline, * Note that for {@code float} and {@code double} values we compare primitive equality via,
,,https://github.com/ReactiveX/RxJava/commit/52cef142154655900ba8669dce631aca7142f9b6,ReactiveX/RxJava,2013-03-12,"Confusing Javadoc for `toObservable(Future)` methods

https://github.com/Netflix/RxJava/issues/148",-1,,Observable.java,ThrowObservable,inline,"     * <p>
     * This is blocking so the Subscription returned when calling {@link #subscribe(Observer)} does nothing.
---
     * <p>
     * This is blocking so the Subscription returned when calling {@link #subscribe(Observer)} does nothing.","    public static <T> Observable<T> toObservable(Iterable<T> iterable) {
        return _create(OperationToObservableIterable.toObservableIterable(iterable));
    }"
,,https://github.com/google/error-prone/commit/09901faab0b50d3471320a69be78694d43a8cdf3,google/error-prone,2018-11-02,"Fix incorrect @throws documentation on Description.Builder classes.

RELNOTES: n/a

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=217291955",-1,,Description.java,Description,inline,"     * @throws NullPointerException if {@code fix} is {@code null}
---
     * @throws NullPointerException if {@code fix} is {@code null}
---
     * @throws NullPointerException if {@code fixes} or any of its elements are {@code null}","  private static String linkTextForDiagnostic(String linkUrl) {
    return isNullOrEmpty(linkUrl) ? null : ""  (see "" + linkUrl + "")"";
  }"
,,https://github.com/graphhopper/graphhopper/commit/a24b0d026b0ca6aa5fab17cdb1ecb3ce51a5206c,graphhopper/graphhopper,2019-10-02,Clarify comment about edge filter ids in abstract edge-based CH algo,-1,,AbstractBidirectionEdgeCHNoSOD.java,AbstractBidirectionEdgeCHNoSOD,inline,"        // important: we have to use different filter ids for the edge explorers here than we use for the edge
        // explorers in the superclass, otherwise this will not work with QueryGraph's edge explorer cache, see #1623.","    public AbstractBidirectionEdgeCHNoSOD(Graph graph, TurnWeighting weighting) {
        super(graph, weighting, TraversalMode.EDGE_BASED);
        this.turnWeighting = weighting;
        // the inner explorers will run on the base- (or query/base-)graph edges only
        Graph baseGraph = graph.getBaseGraph();
        // we need extra edge explorers, because they get called inside a loop that already iterates over edges
        // important: we have to use different filter ids for the edge explorers here than we use for the edge
        // explorers in the superclass, otherwise this will not work with QueryGraph's edge explorer cache, see #1623.
        innerInExplorer = baseGraph.createEdgeExplorer(DefaultEdgeFilter.inEdges(flagEncoder).setFilterId(1));
        innerOutExplorer = baseGraph.createEdgeExplorer(DefaultEdgeFilter.outEdges(flagEncoder).setFilterId(1));
    }"
,,https://github.com/openjdk/jdk/commit/2ea1ba10a2cfd39c2125278c090b5488a0794f8d,openjdk/jdk,2010-10-12,"6887853: javadoc for java.lang.Classloader should be more clear

Updated the relevant javadoc description of java.lang.ClassLoader class w/ additional clarification.

Reviewed-by: mullan",-1,,ClassLoader.java,,inline," * Copyright (c) 1994, 2010, Oracle and/or its affiliates. All rights reserved.
---
 * method. Note that the <tt>ClassLoader</tt> class is registered as parallel
 * capable by default. However, its subclasses still need to register themselves
 * if they are parallel capable. <br>
 * In environments in which the delegation model is not strictly
 * hierarchical, class loaders need to be parallel capable, otherwise class
---
     * Registers the caller as parallel capable.</p>
     * The registration succeeds if and only if all of the following
     * conditions are met: <br>
     * 1. no instance of the caller has been created</p>
     * 2. all of the super classes (except class Object) of the caller are
     * registered as parallel capable</p>
     * Note that once a class loader is registered as parallel capable, there
     * is no way to change it back. </p>",
,,https://github.com/apache/jmeter/commit/e9a89b9097b1229f9b9e83eadcf46233095e8d88,apache/jmeter,2010-02-08,"Javadoc clarification

git-svn-id: https://svn.apache.org/repos/asf/jakarta/jmeter/trunk@907679 13f79535-47bb-0310-9956-ffa450edef68

Former-commit-id: a6b30c10e57f080b8964ab4ad73b13cb769d6b97",-1,,HTTPSampleResult.java,,javadoc,"    /**
     * The raw value of the Location: header; may be null.
     * This is supposed to be an absolute URL:
     * <a href=""http://www.w3.org/Protocols/rfc2616/rfc2616-sec14.html#sec14.30"">RFC2616 sec14.30</a>
     * but is often relative.
     */",
,,https://github.com/bazelbuild/bazel/commit/b622595680769bb1f4378abe77d98a0069fe8fa0,bazelbuild/bazel,2016-03-01,"Remove reference to web browsers in bazel documentation.

--
MOS_MIGRATED_REVID=115912069",-1,,ExecutionInfoProvider.java,ExecutionInfoProvider,inline,"   * platforms, etc. Rule tags, such as ""requires-XXX"", may also be added","  public ExecutionInfoProvider(Map<String, String> requirements) {
    this.executionInfo = ImmutableMap.copyOf(requirements);
  }"
,,https://github.com/ikarus23/MifareClassicTool/commit/12f8f66cd111307313d46a8ec5396b0aee3fdbc7,ikarus23/MifareClassicTool,2020-11-23,Added notes to SAK = byte nr. 5 in block 0 issue.,-1,,CloneUidTool.java,CloneUidTool,inline,"        // NOTE: Tags might not appear to be genuine/valid NXP/Infinion tags.
        // For a 4b UID/1k MFC tag the SAK should be 0x08 but the ""corresponding"" byte in
        // block 0 (byte nr. 5) must by 0x88. This is not possible with some gen2 tags,
        // because they use byte nr. 5 as SAK value.","    private String calcSakAtqa(int uidLen, int tagSize) {
        if ((uidLen != 4 && uidLen != 7) || (
                tagSize != MifareClassic.SIZE_MINI &&
                tagSize != MifareClassic.SIZE_1K &&
                tagSize != MifareClassic.SIZE_2K &&
                tagSize != MifareClassic.SIZE_4K)) {
            return null;
        }

        // ATQA.
        String atqa = null;
        if (uidLen == 4 && (tagSize == MifareClassic.SIZE_1K ||
                tagSize == MifareClassic.SIZE_2K ||
                tagSize == MifareClassic.SIZE_MINI)) {
            atqa = ""0400"";
        } else if (uidLen == 4 && tagSize == MifareClassic.SIZE_4K) {
            atqa = ""0200"";
        } else if (uidLen == 7 && (tagSize == MifareClassic.SIZE_1K ||
                tagSize == MifareClassic.SIZE_2K ||
                tagSize == MifareClassic.SIZE_MINI)) {
            atqa = ""4400"";
        } else if (uidLen == 7 && tagSize == MifareClassic.SIZE_4K) {
            atqa = ""4200"";
        }

        // SAK.
        // NOTE: Tags might not appear to be genuine/valid NXP/Infinion tags.
        // For a 4b UID/1k MFC tag the SAK should be 0x08 but the ""corresponding"" byte in
        // block 0 (byte nr. 5) must by 0x88. This is not possible with some gen2 tags,
        // because they use byte nr. 5 as SAK value.
        String sak = null;
        if (tagSize == MifareClassic.SIZE_MINI) {
            sak = ""09"";
        } else if (tagSize == MifareClassic.SIZE_1K || tagSize == MifareClassic.SIZE_2K) {
            sak = ""08"";
        } else if (tagSize == MifareClassic.SIZE_4K) {
            sak = ""18"";
        }

        if (sak == null || atqa == null) {
... (省略: 全44行)"
,,https://github.com/material-components/material-components-android/commit/0eb5c1ae7509e9a973c703ee38e30afd05d907e1,material-components/material-components-android,2018-04-30,"Fix typo in ChipDrawable documentation s/getIntrinsicWidth/getIntrinsicHeight

PiperOrigin-RevId: 193965067",-1,,ChipDrawable.java,,inline, *       ChipDrawable#getIntrinsicHeight()} and {@link ChipDrawable#getIntrinsicWidth()}.,
,,https://github.com/camunda/camunda/commit/491f08171b1884d7dac7bf0451366d4d298d28b8,camunda/camunda,2020-10-12,chore(atomix): document explicit flushes,-1,,RaftContext.java,RaftContext,inline,"        // writer's buffer is isolated from readers
---
    // because writer's buffer is isolated from readers","  public long setCommitIndex(final long commitIndex) {
    checkArgument(commitIndex >= 0, ""commitIndex must be positive"");
    final long previousCommitIndex = this.commitIndex;
    if (commitIndex > previousCommitIndex) {
      this.commitIndex = commitIndex;
      logWriter.commit(Math.min(commitIndex, logWriter.getLastIndex()));
      if (raftLog.isFlushOnCommit() && isLeader()) {
        // writer's buffer is isolated from readers
        logWriter.flush();
      }
      final long configurationIndex = cluster.getConfiguration().index();
      if (configurationIndex > previousCommitIndex && configurationIndex <= commitIndex) {
        cluster.commit();
      }
      setFirstCommitIndex(commitIndex);
      // On start up, set the state to READY after the follower has caught up with the leader
      // https://github.com/zeebe-io/zeebe/issues/4877
      if (state == State.ACTIVE && commitIndex >= firstCommitIndex) {
        state = State.READY;
        stateChangeListeners.forEach(l -> l.accept(state));
      }
      replicationMetrics.setCommitIndex(commitIndex);
    }
    return previousCommitIndex;
  }"
,,https://github.com/h2database/h2database/commit/89695a09eebb9121178d1911d67b4b34b7fc9091,h2database/h2database,2013-12-18,Improved documentation.,-1,,Server.java,Server,inline,"     * Supported options are:
     * -webPort, -webSSL, -webAllowOthers, -webDaemon,
     * -trace, -ifExists, -baseDir, -properties.
     * See the main method for details.
---
     * Supported options are:
     * -tcpPort, -tcpSSL, -tcpPassword, -tcpAllowOthers, -tcpDaemon,
     * -trace, -ifExists, -baseDir, -key.
     * See the main method for details.
---
     * Supported options are:
     * -pgPort, -pgAllowOthers, -pgDaemon,
     * -trace, -ifExists, -baseDir, -key.
     * See the main method for details.","    public String getStatus() {
        StringBuilder buff = new StringBuilder();
        if (!started) {
            buff.append(""Not started"");
        } else if (isRunning(false)) {
            buff.append(service.getType()).
                append("" server running at "").
                append(service.getURL()).
                append("" ("");
            if (service.getAllowOthers()) {
                buff.append(""others can connect"");
            } else {
                buff.append(""only local connections"");
            }
            buff.append(')');
        } else {
            buff.append(""The "").
                append(service.getType()).
                append("" server could not be started. Possible cause: another server is already running at "").
                append(service.getURL());
        }
        return buff.toString();
    }"
,,https://github.com/grpc/grpc-java/commit/3a5f115dbcd44c18e0642456c98f19c52f66732b,grpc/grpc-java,2017-07-07,core: clarify security methods on channel and server,-1,,ManagedChannelBuilder.java,ManagedChannelBuilder,inline,"   *
   * @throws UnsupportedOperationException if plaintext mode is not supported.
---
   * @throws UnsupportedOperationException if the server does not support TLS.","  public static ManagedChannelBuilder<?> forTarget(String target) {
    return ManagedChannelProvider.provider().builderForTarget(target);
  }"
,,https://github.com/pmd/pmd/commit/b5761ec2a1523d4a5d68ab249e1d41819fc250c3,pmd/pmd,2017-11-08,Fix documentation,-1,,RuleFactory.java,,inline," * Builds rules from rule XML nodes.
---
     * <p>Notes: The ruleset name is not set here. Exceptions raised from this method indicate invalid XML structure,
---
     * @return A new instance of the rule described by this element",
,,https://github.com/openjdk/jdk/commit/394ce5f948c21b3861d76dd8db57957efa1df979,openjdk/jdk,2022-02-15,"8280825: Modules that ""provide"" ToolProvider should document the name that can be used

Reviewed-by: jjg, lancea, alanb",-1,,module-info.java,,inline," * Copyright (c) 2014, 2022, Oracle and/or its affiliates. All rights reserved.
---
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""javac"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code javac} tool.
---
 * @provides java.util.spi.ToolProvider
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""jar"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code jar} tool.
 *
---
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""javadoc"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code javadoc} tool.
---
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""javap"")}
 *     or {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""jdeps"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code javap} or {@code jdeps} tool.
---
 * Copyright (c) 2015, 2022, Oracle and/or its affiliates. All rights reserved.
---
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""jlink"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code jlink} tool.
---
 * Copyright (c) 2018, 2022, Oracle and/or its affiliates. All rights reserved.
---
 * @provides java.util.spi.ToolProvider
 *     Use {@link java.util.spi.ToolProvider#findFirst ToolProvider.findFirst(""jpackage"")}
 *     to obtain an instance of a {@code ToolProvider} that provides the equivalent
 *     of command-line access to the {@code jpackage} tool.",
,,https://github.com/SeleniumHQ/selenium/commit/1cf985357cc776682fd329493f8caaf00c9fb582,SeleniumHQ/selenium,2014-10-29,Documenting exceptions. Fixes issue 8090,-1,,Select.java,Select,inline,"   * @throws NoSuchElementException If no option is selected
---
   * @throws NoSuchElementException If no matching option elements are found
---
   * @throws NoSuchElementException If no matching option elements are found
---
   * @throws NoSuchElementException If no matching option elements are found
---
   * @throws NoSuchElementException If no matching option elements are found
---
   * @throws NoSuchElementException If no matching option elements are found
---
   * @throws NoSuchElementException If no matching option elements are found","  public List<WebElement> getAllSelectedOptions() {
    List<WebElement> toReturn = new ArrayList<WebElement>();

    for (WebElement option : getOptions()) {
      if (option.isSelected()) {
        toReturn.add(option);
      }
    }

    return toReturn;
  }"
,,https://github.com/ReactiveX/RxJava/commit/bb89744b6b934fa43a187f2d5199c62bcf31e5d3,ReactiveX/RxJava,2015-08-06,Add links to page that explains The Observable Contract,-1,,Observable.java,type,inline,"     * Forces an Observable's emissions and notifications to be serialized and for it to obey
     * <a href=""http://reactivex.io/documentation/contract.html"">the Observable contract</a> in other ways.
---
     * purposes, use {@link #subscribe(Subscriber)} which ensures
     * <a href=""http://reactivex.io/documentation/contract.html"">the Observable contract</a> and other
     * functionality.
---
 * This assumes Spsc or Spmc usage. This means only a single producer calling the on* methods. This is the Rx
 * contract of an Observer (see http://reactivex.io/documentation/contract.html). Concurrent invocations of
 * on* methods will not be thread-safe.
---
         * (see http://reactivex.io/documentation/contract.html) as this is the final subscribe in the chain.
---
 * complies with <a href=""http://reactivex.io/documentation/contract.html"">the Observable contract</a>.
---
 * to non-serialized calls, which violates <a href=""http://reactivex.io/documentation/contract.html"">the
 * Observable contract</a> and creates an ambiguity in the resulting Subject.
---
     * lead to non-serialized calls, which violates
     * <a href=""http://reactivex.io/documentation/contract.html"">the Observable contract</a> and creates an
     * ambiguity in the resulting Subject.
---
     * To protect a {@code Subject} from this danger, you can convert it into a {@code SerializedSubject} with
     * code like the following:","    public final <R> Observable<R> scan(R initialValue, Func2<R, ? super T, R> accumulator) {
        return lift(new OperatorScan<R, T>(initialValue, accumulator));
    }"
,,https://github.com/jetty/jetty.project/commit/a93b35d59e0d633afeb17ad77f2a0d4462ba9281,jetty/jetty.project,2015-08-24,"Improved documentation regarding the effects of ContentProvider.getLength()
on other HTTP headers such as Content-Length.",-1,,ContentProvider.java,,inline," * <p>{@link ContentProvider} provides a source of request content.</p>
 * <p>Implementations should return an {@link Iterator} over the request content.
---
 * completed (either successfully or failed).</p>
 * <p>Applications should rely on utility classes such as {@link ByteBufferContentProvider}
 * or {@link PathContentProvider}.</p>
 * <p>{@link ContentProvider} provides a {@link #getLength() length} of the content
 * it represents.
 * If the length is positive, it typically overrides any {@code Content-Length}
 * header set by applications; if the length is negative, it typically removes
 * any {@code Content-Length} header set by applications, resulting in chunked
 * content (i.e. {@code Transfer-Encoding: chunked}) being sent to the server.</p>",
,,https://github.com/google/ExoPlayer/commit/d37c18abfe6cbfc869a91e71f7bff7add9a68128,google/ExoPlayer,2019-09-05,"Clarify LoadErrorHandlingPolicy's loadDurationMs javadocs

PiperOrigin-RevId: 266797383",-1,,LoadErrorHandlingPolicy.java,,inline,"   * @param loadDurationMs The duration in milliseconds of the load from the start of the first load
   *     attempt up to the point at which the error occurred.",
,,https://github.com/williamfiset/Algorithms/commit/af0c0eb150dd4f411d3583443fcdc6300c1f6c1b,williamfiset/Algorithms,2019-10-29,"Corrected the documentation at line no 57

It should have been ""// Add an element to this dynamic array"" instead of ""// An element to this dynamic array"". I think that this just happened by mistake and doesn't confuses but still I thought that when a correction can be made, so why not to do it.",-1,,IntArray.java,IntArray,inline,  // Add an element to this dynamic array,"  public void set(int index, int elem) {
    arr[index] = elem;
  }"
,,https://github.com/bazelbuild/bazel/commit/35c1aa8cdd6057acdc0e7035ec766f616052c127,bazelbuild/bazel,2016-05-20,"Use correct rule name for $java_import_base attribute documentation.

--
MOS_MIGRATED_REVID=122772865",-1,,JavaImportBaseRule.java,JavaImportBaseRule,block,"        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(jars) -->
---
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(srcjar) -->
---
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(neverlink) -->
---
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(constraints) -->","  public RuleClass build(Builder builder, RuleDefinitionEnvironment environment) {
    return builder
        .requiresConfigurationFragments(JavaConfiguration.class, CppConfiguration.class)
        .add(attr("":host_jdk"", LABEL)
            .cfg(HOST)
            .value(JavaSemantics.HOST_JDK))
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(jars) -->
        The list of JAR files provided to Java targets that depend on this target.
        <!-- #END_BLAZE_RULE.ATTRIBUTE --> */
        .add(attr(""jars"", LABEL_LIST)
            .mandatory()
            .allowedFileTypes(JavaSemantics.JAR))
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(srcjar) -->
        A JAR file that contains source code for the compiled JAR files.
        <!-- #END_BLAZE_RULE.ATTRIBUTE --> */
        .add(attr(""srcjar"", LABEL)
            .allowedFileTypes(JavaSemantics.SOURCE_JAR, JavaSemantics.JAR)
            .direct_compile_time_input())
        .removeAttribute(""deps"")  // only exports are allowed; nothing is compiled
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(neverlink) -->
        Only use this library for compilation and not at runtime.
        Useful if the library will be provided by the runtime environment
        during execution. Examples of libraries like this are IDE APIs
        for IDE plug-ins or <code>tools.jar</code> for anything running on
        a standard JDK.
        <!-- #END_BLAZE_RULE.ATTRIBUTE --> */
        .add(attr(""neverlink"", BOOLEAN).value(false))
        /* <!-- #BLAZE_RULE($java_import_base).ATTRIBUTE(constraints) -->
        Extra constraints imposed on this rule as a Java library.
        <!-- #END_BLAZE_RULE.ATTRIBUTE --> */
        .add(attr(""constraints"", STRING_LIST)
            .orderIndependent()
            .nonconfigurable(""used in Attribute.validityPredicate implementations (loading time)""))
        .advertiseProvider(JavaSourceInfoProvider.class)
        .advertiseProvider(JavaCompilationArgsProvider.class)
        .build();
  }"
,,https://github.com/google/ExoPlayer/commit/f599155bbfcbe727a802bbb0ae30700a49bdd834,google/ExoPlayer,2020-05-14,"Document the sample data format for samples with supplemental data

PiperOrigin-RevId: 311298802",-1,,TrackOutput.java,,javadoc,"  /**
   * Sample supplemental data.
   *
   * <p>If a sample contains supplemental data, the format of the entire sample data will be:
   *
   * <ul>
   *   <li>If the sample has the {@link C#BUFFER_FLAG_ENCRYPTED} flag set, all encryption
   *       information.
   *   <li>(4 bytes) {@code sample_data_size}: The size of the actual sample data, not including
   *       supplemental data or encryption information.
   *   <li>({@code sample_data_size} bytes): The media sample data.
   *   <li>(remaining bytes) The supplemental data.
   * </ul>
   */",
